SL_EMP_VULN_FE_ZS,SL_EMP_VULN_MA_ZS,SL_TLF_ACTI_1524_FE_ZS,SL_TLF_ACTI_1524_MA_ZS,SL_TLF_ACTI_1524_ZS,SL_TLF_ACTI_FE_ZS,SL_TLF_ACTI_MA_ZS,SL_TLF_ACTI_ZS,SL_TLF_CACT_FE_ZS,SL_TLF_CACT_MA_ZS,SL_UEM_TOTL_FE_ZS,SL_UEM_TOTL_MA_ZS,SP_ADO_TFRT,SP_DYN_LE00_FE_IN,SP_DYN_LE00_MA_IN,desenv
30.9545559779791,24.7011074830304,38.102,28.323,32.998,54.484,77.933,66.373,50.561,75.065,3.077,3.656,1.493,81.2,74.3,1
30.2742852995119,24.3550794160343,36.833,26.006,31.17,54.706,77.681,66.352,50.651,74.701,3.091,3.749,1.74,81.6,74.9,1
29.4024441097022,23.7948963425428,33.854,23.796,28.579,55.095,77.448,66.428,50.9,74.395,2.704,3.632,2.073,82.1,75.4,1
28.3352183666738,23.497830538178,30.483,22.314,26.187,55.085,77.419,66.413,50.823,74.314,2.394,3.441,2.292,82.5,75.9,1
27.2249600084249,23.328399234224,28.877,19.674,24.022,55.031,76.933,66.145,50.541,73.652,2.397,3.355,2.461,83.0,76.2,1
25.7599194372361,22.2759548745538,27.31,19.158,22.996,54.264,76.46,65.533,49.723,73.093,2.683,3.83,2.472,83.4,76.7,1
24.7538883645155,21.4816768454145,27.966,18.844,23.126,54.736,76.62,65.853,49.943,73.027,2.833,3.661,2.789,83.6,76.8,1
23.7811675935546,21.1261954629881,27.882,20.035,23.714,55.125,76.904,66.203,50.126,73.159,2.637,3.237,2.966,84.0,77.3,1
22.9228257698849,21.1841314594044,28.783,20.628,24.456,55.34,76.98,66.37,50.333,73.27,2.557,2.987,3.167,84.2,77.6,1
21.9789432078317,20.7884116885622,28.637,21.13,24.658,55.768,77.085,66.654,50.645,73.3,2.456,2.956,3.226,84.6,78.1,1
21.0605178157144,20.1596551982854,30.124,23.407,26.568,57.211,78.142,67.92,51.817,74.11,2.957,3.167,3.174,85.0,78.6,1
20.1569150316561,19.3995422074497,31.906,24.719,28.105,58.11,78.402,68.509,52.301,74.114,3.486,3.596,2.987,85.2,79.0,1
19.383889243976,19.6048548397833,32.082,24.833,28.252,58.524,78.445,68.74,52.519,73.945,3.539,3.729,2.838,85.4,79.3,1
19.1923332895211,19.276735787354,31.627,24.764,28.007,59.178,78.691,69.183,53.036,73.996,3.476,3.776,2.473,85.7,79.7,1
18.9827114486593,18.9530525405169,31.75,23.218,27.262,59.489,78.447,69.209,53.148,73.652,3.687,3.917,2.363,85.7,79.7,1
18.6434971699495,19.2097930305796,30.752,24.646,27.552,60.076,78.241,69.388,53.752,73.475,3.583,3.873,2.387,86.3,80.3,1
18.5208462930728,19.9231683359618,29.388,23.31,26.213,59.179,77.289,68.465,53.089,72.625,3.988,3.888,2.371,86.5,80.5,1
17.6830690170528,20.1782289464621,31.561,23.781,27.509,60.05,77.456,68.978,53.622,72.634,3.743,3.563,2.211,86.6,80.6,1
98.0175712766402,84.1815908782817,66.424,61.195,63.829,71.096,73.228,72.132,69.571,72.753,13.45,11.372,111.497,55.831,53.733,0
97.8825827701992,84.3246690337596,66.372,60.937,63.672,71.103,73.113,72.082,69.595,72.651,13.639,11.543,110.476,56.296,53.54,0
97.6976171772715,85.1235245462443,66.255,60.584,63.432,71.139,72.957,72.026,69.635,72.502,14.038,11.904,109.345,57.132,54.556,0
97.7596035668524,85.0438072600604,65.934,60.257,63.103,71.222,72.806,71.996,69.69,72.304,13.775,11.666,108.186,57.102,54.366,0
97.6347881835375,84.5706840233809,65.695,59.735,62.713,71.325,72.581,71.939,69.759,72.068,13.597,11.505,106.343,57.075,52.889,0
97.221442261912,84.2885964826958,65.598,58.955,62.26,71.418,72.25,71.824,69.841,71.792,13.433,11.357,104.178,57.176,53.927,0
96.6394368452884,83.936239029104,65.609,58.342,61.94,71.492,71.986,71.733,69.9,71.595,14.183,12.036,103.127,57.233,53.829,0
96.0667750562739,83.0225589947585,65.496,57.825,61.598,71.628,71.754,71.689,69.962,71.393,14.467,12.294,101.003,57.138,53.455,0
95.3620830417881,81.7631534577041,65.276,57.34,61.225,71.762,71.516,71.642,70.028,71.17,14.219,12.069,99.334,57.35,54.487,0
94.4507044028544,80.3674660226625,64.975,56.866,60.833,71.857,71.269,71.57,70.098,70.931,13.81,11.699,98.79,57.29,54.471,0
94.7398519321675,81.286970587632,64.301,56.373,60.256,71.171,70.58,70.882,69.432,70.256,15.39,13.389,99.177,56.998,53.906,0
94.5699559636672,81.1104781823799,64.058,56.262,60.086,71.733,70.735,71.245,70.026,70.433,15.319,13.216,99.199,56.472,53.429,0
23.5992971761835,20.4183599525335,40.09,50.68,45.5,41.18,77.696,59.416,33.344,66.848,23.314,12.003,10.726,80.7,73.42,1
22.5201301006747,20.2926772395994,39.43,49.64,44.649,42.519,76.746,59.621,34.352,65.842,25.267,13.495,9.877,81.19,73.81,1
22.3563150208025,21.0528044205619,38.16,47.96,43.172,43.33,76.438,59.884,34.916,65.374,28.76,18.409,9.081,81.26,74.01,1
21.4158757230162,21.0721045345593,39.21,47.27,43.334,45.126,76.1,60.622,36.196,64.89,31.617,19.817,8.255,81.62,74.36,1
20.7475805727438,19.9808935468581,38.58,44.55,41.635,45.859,75.267,60.581,36.654,63.999,30.567,17.882,7.701,81.73,74.41,1
19.5673146399658,19.5149314519416,37.15,43.97,40.641,46.705,75.645,61.201,37.154,64.066,29.547,17.58,7.561,81.88,74.54,1
17.9901988030081,18.6421572711641,37.05,44.47,40.849,47.957,76.189,62.106,37.94,64.259,28.013,16.119,7.822,82.21,75.17,1
16.8084870765192,17.8877324496963,37.07,45.02,41.14,48.61,76.796,62.743,38.3,64.559,26.633,13.662,8.046,82.2,75.3,1
14.4662113957543,15.9399246434264,37.66,46.36,42.116,49.631,77.393,63.559,39.0,64.917,22.845,10.791,8.717,82.2,75.4,1
13.3393515939209,15.1164779451474,39.45,46.68,43.154,51.784,78.417,65.153,40.542,65.592,20.356,9.492,9.285,82.5,75.6,1
13.2505289559321,15.2653276700635,37.2,47.42,42.437,50.449,78.213,64.394,39.336,65.255,15.047,7.353,9.934,82.8,76.1,1
11.9709446160099,14.7218773190258,38.48,48.57,43.652,53.693,79.1,66.473,41.791,65.878,16.053,7.866,10.219,83.0,76.3,1
11.4138479963974,13.657713435995,39.18,49.31,44.373,55.5,79.905,67.799,43.279,66.672,15.685,8.272,10.843,83.0,76.4,1
10.9680193844333,13.8167080131451,39.79,49.77,44.908,57.124,80.152,68.751,44.673,67.083,15.039,8.335,11.121,83.2,76.7,1
11.1715272620722,14.1070738412506,43.05,52.54,47.92,58.85,80.936,70.024,46.096,67.916,11.997,7.134,11.565,83.5,77.0,1
10.3738383286397,13.711204281696,43.96,52.19,48.181,60.662,81.257,71.094,47.52,68.209,11.344,6.352,12.191,84.1,77.7,1
10.0882613288199,13.5051427340207,43.39,52.16,47.887,61.898,81.372,71.773,48.554,68.36,10.7,6.41,13.021,84.1,77.8,1
9.74446537850221,13.4517824016914,43.74,51.47,47.704,63.586,81.62,72.738,49.935,68.513,12.84,10.05,13.372,84.3,78.2,1
9.01846514238189,12.9491542497035,41.73,48.2,45.045,65.127,80.869,73.111,51.015,67.646,18.135,17.645,11.98,84.6,78.5,1
8.78503644443761,13.0842180522885,40.24,44.97,42.661,66.252,80.662,73.551,51.714,67.167,20.221,19.571,10.888,84.7,78.7,1
8.89982606828041,13.1366628442621,39.21,42.56,40.923,67.338,80.375,73.933,52.362,66.624,21.814,21.043,9.757,85.6,79.5,1
9.33780014859275,14.4302492340498,37.65,40.35,39.03,68.349,80.096,74.28,52.941,66.125,25.035,24.585,9.079,85.5,79.5,1
9.70554090543722,15.3412979530683,35.89,39.59,37.782,68.731,79.77,74.294,52.889,65.428,26.669,25.599,8.381,86.1,80.2,1
9.48960675578858,15.0736594682809,34.0,37.35,35.714,68.807,79.557,74.217,52.608,64.853,25.428,23.598,8.073,86.2,80.4,1
9.51455894825967,14.6264702915631,33.19,36.17,34.716,69.019,79.605,74.341,52.593,64.639,23.557,20.777,7.628,85.7,80.1,1
9.33147589062777,14.1890913964616,31.28,34.72,33.043,69.187,79.26,74.246,52.581,64.167,21.389,18.128,7.255,86.3,80.5,1
8.85881991696281,13.6857265426919,31.48,35.09,33.331,68.857,78.974,73.933,52.18,63.785,19.027,15.658,6.932,86.1,80.6,1
8.39805644198929,13.1730504229592,30.77,35.1,32.992,68.631,78.829,73.744,51.912,63.519,17.02,13.72,6.184,86.3,80.7,1
8.53372796203583,12.8008942728883,30.73,35.13,32.991,68.995,78.554,73.785,52.143,63.202,15.99,12.45,5.941,86.7,81.1,1
9.0810417789123,13.4281020477108,27.48,32.19,29.904,67.609,76.917,72.273,51.088,61.866,17.43,13.87,5.979,85.2,79.6,1
8.63914879306642,13.1546009517723,29.93,33.07,31.547,69.679,77.807,73.753,52.584,62.53,16.718,13.056,6.281,86.2,80.3,1
35.6971182624973,39.4604001332955,41.621,58.621,50.221,44.598,80.894,62.811,40.987,77.033,22.916,10.29,29.203,77.205,67.304,1
36.1714791949282,39.2331103686951,36.88,58.836,47.986,40.164,80.19,60.221,36.893,76.325,22.629,10.16,28.824,77.51,68.375,1
36.383024087266,39.1417295535131,39.636,54.779,47.298,41.057,79.649,60.376,37.653,75.832,21.866,9.816,28.568,77.708,69.117,1
36.567151262959,39.1105381622277,40.585,59.125,49.97,41.342,80.224,60.789,37.873,76.313,20.489,9.308,28.627,77.66,68.865,1
37.3702420279399,39.0254413843722,35.034,51.169,43.207,38.839,78.076,58.447,35.575,74.36,19.289,8.882,28.573,77.578,67.824,1
37.2503777812517,38.884090508824,33.952,53.622,43.921,38.757,79.434,59.067,35.468,75.585,17.758,8.305,27.905,77.451,67.911,1
37.3684274639301,38.6328809309779,33.431,53.991,43.857,38.553,79.4,58.931,35.246,75.562,16.445,7.829,27.737,77.491,67.651,1
44.2199668875403,41.633875379952,41.777,56.357,49.176,45.352,80.628,62.937,41.317,76.675,13.72,6.669,27.34,77.41,67.584,1
42.4627117073119,39.6295528115023,35.81,58.582,47.374,41.315,81.45,61.309,37.639,77.446,13.356,6.653,28.807,77.6,68.306,1
43.9034562084406,40.2552659018077,31.05,55.531,43.489,39.894,79.198,59.461,36.324,75.335,11.467,5.894,29.89,75.11,66.216,1
39.4451867596588,38.9470992958235,30.366,54.453,42.592,39.604,79.012,59.198,36.076,75.206,11.422,6.158,30.526,75.608,66.619,1
40.6023415436346,38.769427070055,29.71,53.405,41.701,39.318,78.857,58.939,35.835,75.087,13.028,6.65,29.116,75.835,67.012,1
40.0487390230723,39.2324719711507,29.072,52.359,40.816,39.037,78.716,58.686,35.595,74.97,12.886,5.914,27.621,76.033,67.287,1
38.5438322709199,37.1854023880436,28.444,51.322,39.937,38.754,78.587,58.435,35.356,74.853,12.948,6.123,26.445,70.576,63.968,1
40.9295042736227,36.0978437708026,27.819,50.297,39.064,38.47,78.469,58.187,35.117,74.736,11.927,5.567,24.358,76.667,68.068,1
44.9883589014367,39.5673929365192,27.22,49.265,38.198,38.199,78.369,57.947,34.882,74.623,9.935,4.803,22.521,77.11,67.462,1
44.5692947396498,38.8578617514814,26.627,48.234,37.339,37.952,78.297,57.729,34.651,74.517,9.171,4.388,21.999,77.259,67.484,1
45.1653996218161,39.072625056267,26.028,47.207,36.487,37.716,78.239,57.52,34.423,74.416,8.241,3.725,21.126,77.5,66.682,1
44.819451438152,37.4076637438558,25.412,46.192,35.642,37.477,78.185,57.307,34.197,74.317,8.779,4.399,22.68,74.839,64.245,1
45.130933173381,40.2755834068358,24.765,45.191,34.803,37.229,78.123,57.089,33.969,74.213,7.464,3.45,23.3,77.596,69.217,1
45.9652893517253,40.1696402314051,23.303,44.556,33.747,37.001,77.674,56.703,33.956,73.453,6.974,2.684,22.52,77.801,69.348,1
43.2032407628699,39.597209657017,22.742,44.372,33.398,35.728,78.407,56.377,32.659,74.318,6.158,2.786,22.038,78.147,69.981,1
44.4109741722127,38.8153279367652,23.193,42.783,32.888,37.075,75.926,55.872,33.892,71.941,6.506,2.995,20.249,78.619,70.179,1
43.5883051513171,38.5500790894242,22.209,40.591,31.346,36.653,76.015,55.699,33.242,71.764,6.302,3.07,18.194,78.813,70.698,1
44.0185961962062,39.1051251238188,24.793,42.04,33.401,39.212,77.887,57.93,35.373,73.812,7.435,2.982,16.9,78.971,71.027,1
43.4463925847226,37.4245476852461,22.951,42.034,32.513,39.093,78.213,58.031,35.305,74.055,6.821,2.883,16.438,79.355,71.407,1
42.2531937513012,37.9676991994056,23.84,41.606,32.774,40.076,77.868,58.377,36.154,73.703,6.313,2.823,16.073,79.317,71.54,1
41.3779798846121,38.4910793892989,20.565,39.059,29.892,37.006,76.822,56.297,33.171,72.256,6.954,2.982,15.892,79.493,71.983,1
41.0388970231162,38.7638946380999,21.587,39.233,30.503,38.141,76.767,56.864,34.124,72.346,7.312,3.288,15.957,79.743,72.227,1
40.3528952797592,39.8509917083317,19.492,38.112,28.911,35.696,75.822,55.156,31.74,71.305,8.228,3.943,15.854,80.111,72.597,1
39.948108622806,39.8402110744509,20.433,39.1,29.883,36.6,76.331,55.881,32.536,71.741,8.139,3.878,15.65,79.502,73.11,1
72.1142423005521,57.8359328356701,21.512,48.387,35.13,25.099,76.832,50.956,24.5,76.573,20.231,13.322,94.01,54.563,46.468,0
71.7301422714587,57.5805079603046,22.495,47.625,35.234,26.041,76.412,51.195,25.353,76.184,20.282,13.36,96.144,51.397,41.385,0
71.3252844567826,57.32118133846,23.51,46.863,35.382,27.015,75.855,51.36,26.246,75.669,19.826,13.046,98.251,51.98,42.111,0
71.0646541708918,57.1929684645646,24.556,46.104,35.586,28.021,75.189,51.532,27.175,75.051,20.0,13.17,99.98,59.14,54.381,0
70.9560171462611,57.0276642370624,25.633,45.346,35.793,29.048,74.521,51.738,28.128,74.431,19.943,13.133,101.439,56.151,48.362,0
70.9733103620535,56.8325412232626,26.74,44.59,35.987,30.097,73.854,51.936,29.112,73.81,19.805,13.04,100.864,56.489,48.6,0
71.135309003126,56.6572264371369,26.264,44.269,35.628,30.01,73.339,51.642,29.058,73.266,19.125,12.569,100.704,57.07,49.132,0
71.2945184578697,56.6111615688762,25.793,43.949,35.256,29.914,72.844,51.334,29.002,72.741,19.169,12.6,100.669,54.266,44.261,0
71.5555907709842,56.6637967380248,25.328,43.629,34.88,29.809,72.382,51.047,28.935,72.248,19.257,12.661,101.641,60.106,54.209,0
71.91966997037,56.7480777557161,24.869,43.31,34.505,29.699,71.977,50.808,28.859,71.81,19.706,12.972,101.881,61.271,55.623,0
72.3171787666796,56.776637266249,24.415,42.991,34.124,29.587,71.629,50.59,28.779,71.428,19.611,12.906,102.986,61.629,55.768,0
72.6408092920378,56.7600845548507,23.967,42.673,33.737,29.479,71.347,50.4,28.701,71.108,19.49,12.823,102.96,61.985,56.223,0
72.7999746016176,56.7882763198182,23.524,42.355,33.34,29.376,71.139,50.238,28.627,70.86,19.483,12.818,101.597,61.517,55.186,0
72.7877960747365,56.7408551819684,23.087,42.039,32.933,29.281,70.992,50.096,28.562,70.669,19.525,12.847,96.037,60.569,53.371,0
72.6008123582623,56.5532227821537,22.656,41.722,32.519,29.198,70.915,49.988,28.508,70.546,19.528,12.85,89.53,61.022,53.911,0
72.173531792315,56.3000411948623,22.231,41.407,32.108,29.131,70.907,49.928,28.465,70.487,19.51,12.837,93.886,63.021,57.729,0
71.616891637321,55.6731452113812,21.811,41.092,31.7,29.077,70.942,49.903,28.43,70.466,19.481,12.817,98.717,64.052,58.652,0
70.704364674354,55.2933517376611,21.397,40.778,31.297,29.035,70.986,49.887,28.402,70.45,19.544,12.861,99.498,63.96,58.629,0
69.8221459167066,55.2904139745373,20.989,40.464,30.902,29.006,71.027,49.879,28.382,70.426,22.888,8.956,99.88,65.321,60.127,0
72.8742975722359,55.7241013284017,20.587,40.152,30.52,28.99,71.049,49.87,28.304,70.395,26.421,10.501,99.723,65.506,60.654,0
73.4990046126716,55.6957765659516,20.19,39.84,30.148,28.98,71.035,49.848,28.229,70.322,30.3,12.193,97.272,65.801,60.819,0
73.2578660182305,55.5529704997326,19.983,39.273,29.743,29.158,70.866,49.844,28.37,70.073,31.136,12.549,95.102,66.447,61.266,0
72.5114066529127,55.2210039096926,19.756,38.646,29.301,29.265,70.707,49.81,28.443,69.861,31.216,12.584,95.306,66.597,60.917,1
71.5310934186718,54.7444400591443,19.512,37.973,28.83,29.384,70.509,49.764,28.526,69.609,30.664,12.351,94.746,67.233,61.461,1
70.6125150613367,54.6101053461478,19.258,37.271,28.34,29.479,70.315,49.714,28.585,69.374,29.465,11.843,93.526,67.349,62.081,1
69.6313146061851,54.4782020152101,19.028,36.633,27.899,29.57,70.133,49.67,28.636,69.151,29.34,11.791,91.01,67.432,62.23,1
68.7315692502235,54.6819303824826,18.788,35.964,27.44,29.685,69.92,49.626,28.705,68.893,29.534,11.874,88.583,68.018,62.957,1
67.7555144499473,54.8898990303139,18.541,35.276,26.969,29.794,69.737,49.597,28.767,68.672,29.776,11.977,85.721,68.233,63.208,1
66.8452626879392,55.281264495592,18.291,34.579,26.493,29.868,69.617,49.583,28.794,68.534,30.104,12.117,84.673,68.388,63.432,1
67.1164741361363,55.6869792367444,18.117,34.251,26.242,29.643,69.137,49.241,28.532,68.032,32.692,13.435,82.208,68.208,63.106,1
66.9582361319643,55.5664334438941,18.056,34.226,26.201,29.998,69.496,49.609,28.842,68.379,32.494,13.455,79.908,67.879,62.741,1
13.3845613905462,20.6628704641431,16.886,40.022,28.864,39.411,67.37,53.608,36.211,62.368,15.015,6.34,78.848,69.832,63.428,1
13.6019117935548,20.4756467372992,17.686,40.601,29.543,40.259,67.792,54.237,36.942,62.791,14.831,6.041,76.108,70.425,63.981,1
13.8037444402303,20.2384118105543,18.523,41.182,30.23,41.124,68.223,54.88,37.677,63.209,14.747,5.776,72.157,71.011,64.509,1
14.0172252637202,20.0084484509675,19.4,41.761,30.924,41.993,68.658,55.525,38.417,63.622,14.792,5.55,70.221,71.641,65.115,1
14.2841004454199,19.850352112676,20.317,42.33,31.627,42.863,69.087,56.166,39.16,64.032,14.728,5.259,68.235,72.271,65.685,1
14.6527756083846,19.8198120527632,21.272,42.891,32.337,43.744,69.507,56.807,39.908,64.438,14.779,4.992,66.226,73.013,66.305,1
15.0528753263226,19.7754684695965,22.255,43.448,33.058,44.643,69.925,57.455,40.661,64.842,12.752,3.649,64.169,73.587,66.539,1
15.4099154255773,19.6294371437292,23.255,43.999,33.789,45.549,70.337,58.102,41.419,65.244,12.655,4.293,60.634,73.612,66.543,1
15.8109074899565,19.5503285494786,24.268,44.53,34.529,46.444,70.732,58.736,42.177,65.639,12.624,5.184,58.04,73.346,66.473,1
16.2238493723849,19.4533000852246,25.283,45.051,35.28,47.318,71.122,59.357,42.934,66.025,11.097,3.659,58.416,73.176,66.45,1
16.7148005213791,19.4552499091309,26.313,45.563,36.038,48.184,71.528,59.982,43.691,66.402,12.008,3.579,58.651,73.197,66.6,1
17.440503249745,19.776236397146,27.372,46.067,36.804,49.072,71.969,60.637,44.448,66.774,11.447,4.379,60.131,74.224,67.571,1
18.1667377600834,20.0336149791997,28.453,46.568,37.578,49.998,72.453,61.33,45.207,67.142,11.166,5.709,60.34,74.851,68.46,1
18.3984293315365,20.4092961846034,28.309,46.66,37.54,50.245,72.53,61.482,45.324,67.106,11.108,5.676,60.866,75.703,69.231,1
18.412730567091,20.4052773417834,28.527,45.987,37.301,50.999,72.479,61.823,45.874,66.949,10.813,5.508,58.077,75.937,69.285,1
18.2694534826008,20.2607757678236,28.311,46.169,37.288,51.207,72.55,61.961,45.932,66.924,10.62,5.398,56.966,75.68,68.944,1
18.6939399282901,20.9061593282692,25.602,42.302,34.01,48.193,68.475,58.415,43.108,63.077,12.113,6.386,56.028,75.981,69.264,1
18.5103559943328,20.8692068487505,25.999,42.713,34.43,49.565,69.422,59.571,44.234,63.88,11.746,6.253,56.137,73.551,67.207,1
5.31343528539631,11.5488579997889,65.82,65.86,65.84,81.354,85.346,83.381,62.115,70.61,2.764,3.465,13.425,80.53,74.94,1
5.28757910881768,11.5633178611231,60.76,60.0,60.371,79.577,83.522,81.58,60.764,69.152,4.416,6.665,12.278,80.78,75.35,1
5.30264807298091,11.5858204491403,54.66,55.15,54.91,77.675,81.69,79.714,59.328,67.695,7.35,10.87,11.545,80.77,75.48,1
5.26461872493772,11.4898290991377,53.37,53.73,53.554,76.583,80.844,78.747,58.478,67.01,7.894,10.942,10.158,81.37,76.06,1
5.17114086297314,11.3580863489342,53.252,53.509,53.383,77.191,81.519,79.389,58.916,67.585,7.868,9.838,8.847,81.45,76.16,1
4.97310959183684,11.0439590273326,53.133,53.288,53.212,77.242,80.839,79.069,59.015,67.094,8.584,10.435,7.796,81.52,76.52,1
4.88025910736725,10.0547954640682,53.014,53.066,53.041,76.551,80.657,78.637,58.565,67.0,9.685,10.975,7.187,81.82,76.7,1
4.84627569208669,9.67307359535345,52.896,52.845,52.87,74.847,80.562,77.75,57.347,66.993,8.035,9.747,6.765,81.9,76.9,1
4.48685645312146,10.0055406820663,52.777,52.623,52.699,76.038,80.444,78.276,58.37,66.995,6.859,8.291,6.931,81.9,77.1,1
4.329743506637,9.72968486591733,52.659,52.402,52.527,75.516,79.168,77.371,58.112,66.043,5.005,5.896,7.055,82.0,77.4,1
4.3739516051287,9.34236778975937,52.54,52.18,52.356,75.948,80.214,78.115,58.583,66.96,4.4,5.03,6.612,82.1,77.6,1
4.32099980082692,9.37883993942482,50.56,50.45,50.504,76.063,79.747,77.935,58.706,66.718,4.624,5.285,6.532,82.1,77.7,1
3.93401719675972,9.12037812257968,50.74,50.53,50.632,76.005,79.754,77.909,58.79,66.614,5.007,6.046,5.974,82.4,77.9,1
4.09269663464981,9.38909414589642,48.21,48.87,48.548,75.517,79.752,77.669,58.479,66.493,6.177,7.156,5.795,82.7,78.4,1
4.1402075062578,9.33371069369759,50.83,49.0,49.892,75.874,80.491,78.22,58.791,67.1,7.374,7.594,5.739,82.8,78.4,1
4.14244303505031,9.18313533324957,51.87,50.83,51.337,76.28,81.123,78.741,59.268,67.591,7.254,6.904,5.826,82.9,78.7,1
4.2785639973339,8.84622648864755,52.74,51.76,52.238,76.795,81.405,79.137,59.739,67.821,6.47,5.88,5.88,83.0,78.9,1
4.34543006860746,8.69696112311637,53.08,52.62,52.844,76.958,81.655,79.345,59.86,67.997,6.561,5.932,5.953,83.2,79.1,1
4.61420036196214,9.02663823786606,50.99,51.06,51.026,76.41,81.352,78.921,59.39,67.429,8.008,8.658,6.062,83.4,79.4,1
4.68238986345644,9.12768485329542,51.29,51.96,51.633,76.219,81.848,79.08,59.07,67.58,8.52,8.69,6.263,83.5,79.5,1
4.34594186809558,8.91052233714992,52.78,53.17,52.98,77.332,82.404,79.91,59.671,67.794,7.758,7.838,6.253,83.8,79.9,1
4.2247645078287,8.90265356686572,53.44,51.77,52.582,77.881,82.584,80.273,59.995,67.736,7.717,8.217,5.878,83.6,79.9,1
4.51843430242001,8.82700142261357,55.16,53.87,54.496,78.743,83.3,81.062,60.533,68.116,7.887,8.197,5.765,83.8,80.2,1
4.54601958635413,8.68838583978069,56.05,54.88,55.445,79.278,83.542,81.45,60.773,68.16,7.687,8.187,5.37,84.2,80.4,1
4.52476698891291,8.63675489647586,56.52,53.84,55.13,79.894,83.433,81.699,61.158,68.024,7.288,7.558,4.735,84.1,80.4,1
4.42038519833911,8.1061259623383,55.55,54.18,54.837,80.176,83.797,82.024,61.379,68.31,6.586,7.355,4.564,84.1,80.6,1
4.26762173042253,8.0187328361467,55.38,54.08,54.702,80.666,84.255,82.499,61.833,68.704,6.441,6.972,4.316,84.1,80.8,1
4.12674135619422,7.94145479170801,55.46,52.83,54.085,81.021,84.363,82.729,62.146,68.827,6.234,6.474,4.066,84.3,80.9,1
4.1644558430739,8.07128775703872,56.19,53.95,55.016,81.162,84.617,82.93,62.306,69.066,6.956,6.716,3.432,84.8,81.5,1
4.2100508112444,8.54266864331362,51.88,52.21,52.053,80.296,84.61,82.505,61.694,69.09,8.285,8.295,3.325,84.2,80.6,1
4.45632020760539,8.77277980102876,54.88,53.26,54.029,80.738,84.751,82.795,62.191,69.369,9.048,8.428,3.345,85.0,81.4,1
14.3550356925498,14.557021608552,67.034,70.192,68.635,63.434,89.367,76.449,51.965,78.627,2.695,1.202,8.283,81.1,74.1,1
14.1351253417663,14.5121434287485,66.274,70.799,68.565,64.024,89.375,76.741,52.236,78.104,2.974,1.886,7.827,81.33,74.45,1
13.9627634641603,14.5200070576678,68.974,69.708,69.345,65.02,89.227,77.164,52.876,78.084,4.461,2.891,7.022,81.43,74.9,1
13.7588469329287,14.5215348714569,64.902,65.312,65.109,64.444,87.886,76.203,52.175,76.892,4.258,3.088,6.231,81.71,75.15,1
13.5800320105453,14.5427262788587,61.922,65.727,63.848,64.596,88.483,76.575,52.15,77.03,3.658,2.679,5.763,81.69,75.3,1
13.3955656721293,14.6672559401146,64.538,68.274,66.431,70.181,89.908,80.069,56.951,78.792,4.08,3.37,5.755,82.0,75.94,1
13.8307335630326,15.1419811396427,64.768,69.079,66.956,70.506,89.915,80.232,56.915,78.543,3.933,4.283,5.671,82.04,76.26,1
13.5993229927979,15.5200170332013,63.564,70.759,67.221,71.972,90.197,81.103,58.147,78.486,4.084,3.163,5.777,82.5,76.3,1
13.6868761040045,15.4895573085907,69.316,67.905,68.597,72.148,89.674,80.929,58.161,78.111,3.529,2.669,6.105,82.5,76.8,1
12.8435049835828,14.6699824147261,65.946,70.525,68.278,71.553,89.456,80.521,57.627,77.766,3.124,2.293,6.168,82.6,76.9,1
12.5423325430499,14.6044114589339,66.88,68.63,67.769,73.144,89.204,81.189,58.822,77.39,3.462,1.701,5.633,83.1,77.4,1
12.1973544858585,13.9538098645094,68.044,70.435,69.257,73.708,88.681,81.21,59.295,76.704,3.095,2.776,5.618,83.1,77.8,1
11.8802976693886,13.3296868189941,68.202,70.458,69.347,73.997,88.516,81.271,59.458,76.787,4.493,3.812,5.43,83.2,78.0,1
11.2189886882176,12.8378496034841,65.901,68.179,67.057,73.783,87.997,80.905,59.1,75.957,4.77,3.948,5.396,83.7,78.6,1
11.1037906227127,12.5657031277944,64.657,66.626,65.657,74.166,87.416,80.807,59.336,75.095,5.093,3.892,5.162,83.9,78.7,1
11.1920164839192,12.4802048753238,66.986,70.195,68.618,74.631,87.784,81.226,59.752,75.4,4.696,3.397,4.674,84.0,79.1,1
11.9766440842909,12.694283324565,64.41,70.221,67.369,74.906,88.218,81.588,59.924,75.75,4.505,2.917,4.489,84.2,79.4,1
10.8759030847626,12.5585649285436,66.07,68.146,67.128,76.519,87.989,82.284,61.291,75.449,3.97,2.82,4.417,84.4,79.7,1
10.6744954277297,11.7839969079489,68.417,66.157,67.266,76.961,87.776,82.401,61.555,75.233,4.514,3.763,4.276,84.4,79.8,1
10.6525679946187,12.3001802617117,67.341,68.846,68.108,75.246,87.201,81.263,59.979,74.349,5.2,4.48,4.083,84.5,80.1,1
10.7678225557674,11.7774512468574,67.868,69.222,68.559,76.133,87.619,81.92,60.537,74.687,4.8,4.08,3.627,85.0,80.5,1
10.6884013799576,11.3547186023199,66.206,68.897,67.579,76.566,87.668,82.163,60.83,74.488,4.738,4.279,3.542,84.9,80.6,1
10.8879327684919,11.6115690370439,67.047,68.932,68.009,76.992,87.492,82.289,61.14,74.189,4.922,4.602,3.207,85.0,80.7,1
10.6254017419964,11.1539051717256,67.426,68.353,67.899,77.914,87.533,82.77,61.9,74.14,4.991,4.691,3.061,85.4,81.1,1
